timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
825.057,-41.834,-97.179,←,0.0200,0.00000,1.94217
825.947,-41.841,-86.410,←,0.1000,0.00536,1.93682
826.895,-41.867,-88.569,→,0.0639,0.00320,1.94001
827.780,-41.853,-87.408,→,0.0871,0.00436,1.94437
828.654,-41.852,-91.579,→,0.0200,0.00000,1.94437
829.536,-41.858,-92.897,→,0.0200,0.00000,1.94437
830.413,-41.855,-90.020,←,0.0349,0.00000,1.94437
831.291,-41.859,-86.647,←,0.1000,0.00512,1.93925
832.168,-41.831,-83.618,→,0.1000,0.00815,1.94740
833.250,-41.808,-85.361,←,0.1000,0.00640,1.94100
834.119,-41.801,-90.676,←,0.0218,0.00000,1.94100
835.007,-41.785,-89.105,←,0.0532,0.00266,1.93834
835.899,-41.760,-83.580,←,0.1000,0.00819,1.93015
836.839,-41.758,-92.053,←,0.0200,0.00000,1.93015
837.740,-41.758,-85.516,→,0.1000,0.00625,1.93640
838.638,-41.746,-86.036,→,0.1000,0.00573,1.94213
839.602,-41.759,-95.200,←,0.0200,0.00000,1.94213
840.689,-41.789,-90.955,→,0.0200,0.00000,1.94213
841.583,-41.800,-87.300,←,0.0893,0.00447,1.93766
842.551,-41.811,-97.402,←,0.0200,0.00000,1.93766
843.434,-41.825,-86.643,←,0.1000,0.00512,1.93254
844.303,-41.829,-90.357,→,0.0282,0.00000,1.93254
845.175,-41.842,-89.994,→,0.0354,0.00000,1.93254
846.059,-41.846,-87.103,→,0.0932,0.00466,1.93720
847.247,-41.868,-94.274,←,0.0200,0.00000,1.93720
848.145,-41.858,-85.232,←,0.1000,0.00653,1.93067
849.206,-41.844,-84.775,→,0.1000,0.00699,1.93766
850.098,-41.845,-83.772,→,0.1000,0.00799,1.94566
851.173,-41.831,-89.788,←,0.0396,0.00000,1.94566
852.064,-41.796,-81.596,←,0.1000,0.01017,1.93549
852.955,-41.775,-86.798,←,0.0993,0.00497,1.93052
854.032,-41.758,-86.989,←,0.0955,0.00478,1.92574
854.905,-41.764,-87.037,←,0.0946,0.00473,1.92101
855.767,-41.745,-83.429,→,0.1000,0.00834,1.92935
856.646,-41.772,-93.358,←,0.0200,0.00000,1.92935
857.553,-41.762,-86.794,→,0.0994,0.00497,1.93432
858.510,-41.788,-94.050,←,0.0200,0.00000,1.93432
859.394,-41.775,-93.546,←,0.0200,0.00000,1.93432
860.267,-41.795,-90.171,→,0.0319,0.00000,1.93432
861.146,-41.808,-88.311,→,0.0691,0.00345,1.93778
862.026,-41.827,-94.462,→,0.0200,0.00000,1.93778
862.892,-41.837,-88.133,→,0.0726,0.00363,1.94141
863.789,-41.837,-91.953,→,0.0200,0.00000,1.94141
864.848,-41.845,-86.747,→,0.1000,0.00502,1.94643
865.747,-41.876,-88.257,←,0.0702,0.00351,1.94292
866.822,-41.866,-88.796,→,0.0594,0.00297,1.94589
867.699,-41.859,-90.319,←,0.0289,0.00000,1.94589
868.564,-41.841,-83.462,←,0.1000,0.00830,1.93759
869.449,-41.806,-85.147,←,0.1000,0.00662,1.93097
870.346,-41.806,-90.227,←,0.0308,0.00000,1.93097
871.418,-41.782,-88.256,←,0.0702,0.00351,1.92746
872.310,-41.766,-85.272,←,0.1000,0.00649,1.92096
873.192,-41.753,-90.286,←,0.0296,0.00000,1.92096
874.158,-41.741,-84.366,→,0.1000,0.00740,1.92836
875.043,-41.755,-90.700,←,0.0213,0.00000,1.92836
875.928,-41.745,-92.495,←,0.0200,0.00000,1.92836
876.871,-41.767,-93.027,→,0.0200,0.00000,1.92836
877.767,-41.792,-91.080,←,0.0200,0.00000,1.92836
878.651,-41.797,-87.090,→,0.0935,0.00468,1.93304
879.617,-41.817,-104.607,←,0.0200,0.00000,1.93304
880.496,-41.831,-88.524,←,0.0648,0.00324,1.92980
881.368,-41.847,-90.892,→,0.0200,0.00000,1.92980
882.246,-41.862,-92.001,←,0.0200,0.00000,1.92980
883.125,-41.862,-86.006,←,0.1000,0.00576,1.92404
884.011,-41.893,-87.725,←,0.0808,0.00404,1.92000
884.982,-41.893,-88.200,←,0.0713,0.00357,1.91643
885.883,-41.866,-86.565,←,0.1000,0.00520,1.91123
886.840,-41.852,-89.437,←,0.0466,0.00233,1.90890
887.721,-41.819,-90.529,→,0.0247,0.00000,1.90890
888.607,-41.798,-85.270,←,0.1000,0.00650,1.90241
889.684,-41.789,-87.717,←,0.0810,0.00405,1.89836
890.574,-41.775,-84.506,→,0.1000,0.00726,1.90562
891.447,-41.761,-84.972,←,0.1000,0.00679,1.89882
892.328,-41.749,-83.920,→,0.1000,0.00785,1.90667
893.297,-41.762,-92.477,←,0.0200,0.00000,1.90667
894.192,-41.768,-88.396,→,0.0674,0.00337,1.91004
895.274,-41.780,-90.442,←,0.0265,0.00000,1.91004
896.161,-41.789,-92.050,←,0.0200,0.00000,1.91004
897.230,-41.814,-93.785,←,0.0200,0.00000,1.91004
898.093,-41.818,-91.163,→,0.0200,0.00000,1.91004
898.996,-41.825,-93.652,←,0.0200,0.00000,1.91004
900.190,-41.845,-88.394,→,0.0674,0.00337,1.91341
901.265,-41.857,-86.748,→,0.1000,0.00502,1.91843
902.163,-41.873,-86.957,←,0.0962,0.00481,1.91362
903.043,-41.880,-102.535,←,0.0200,0.00000,1.91362
904.120,-41.869,-86.831,←,0.0987,0.00493,1.90868
905.021,-41.860,-84.693,→,0.1000,0.00707,1.91576
905.985,-41.829,-83.385,←,0.1000,0.00838,1.90738
906.880,-41.830,-86.228,→,0.1000,0.00554,1.91291
907.843,-41.799,-93.235,←,0.0200,0.00000,1.91291
908.722,-41.788,-84.458,←,0.1000,0.00731,1.90561
909.657,-41.768,-88.634,←,0.0626,0.00313,1.90248
910.538,-41.767,-94.765,←,0.0200,0.00000,1.90248
911.506,-41.765,-91.052,→,0.0200,0.00000,1.90248
912.381,-41.754,-90.952,→,0.0200,0.00000,1.90248
913.268,-41.770,-101.361,←,0.0200,0.00000,1.90248
914.147,-41.781,-88.827,→,0.0588,0.00294,1.90541
915.228,-41.799,-90.871,←,0.0200,0.00000,1.90541
916.112,-41.816,-94.467,←,0.0200,0.00000,1.90541
917.197,-41.836,-94.711,←,0.0200,0.00000,1.90541
918.080,-41.840,-89.432,←,0.0467,0.00233,1.90308
918.950,-41.843,-87.062,→,0.0941,0.00470,1.90778
919.813,-41.842,-86.684,←,0.1000,0.00508,1.90270
920.696,-41.856,-95.325,←,0.0200,0.00000,1.90270
921.590,-41.877,-86.291,→,0.1000,0.00547,1.90818
922.668,-41.864,-88.185,→,0.0716,0.00358,1.91176
923.547,-41.867,-88.487,←,0.0656,0.00328,1.90848
924.408,-41.846,-93.149,←,0.0200,0.00000,1.90848
925.294,-41.817,-85.612,→,0.1000,0.00615,1.91463
926.198,-41.788,-87.374,←,0.0878,0.00439,1.91024
927.147,-41.759,-86.821,←,0.0989,0.00494,1.90530
928.037,-41.756,-94.781,←,0.0200,0.00000,1.90530
929.220,-41.739,-86.179,→,0.1000,0.00559,1.91088
930.104,-41.743,-85.853,→,0.1000,0.00591,1.91680
930.991,-41.762,-84.192,→,0.1000,0.00757,1.92437
931.951,-41.759,-88.473,→,0.0658,0.00329,1.92766
932.834,-41.790,-91.726,←,0.0200,0.00000,1.92766
933.728,-41.797,-89.415,→,0.0470,0.00235,1.93001
934.697,-41.821,-90.792,→,0.0200,0.00000,1.93001
935.598,-41.835,-91.006,←,0.0200,0.00000,1.93001
936.573,-41.835,-89.368,→,0.0480,0.00240,1.93241
937.649,-41.861,-94.802,←,0.0200,0.00000,1.93241
938.506,-41.865,-92.874,←,0.0200,0.00000,1.93241
939.411,-41.857,-88.894,←,0.0574,0.00287,1.92954
940.649,-41.871,-85.697,←,0.1000,0.00607,1.92347
941.579,-41.865,-91.542,←,0.0200,0.00000,1.92347
942.474,-41.850,-86.561,→,0.1000,0.00520,1.92867
943.369,-41.826,-85.664,←,0.1000,0.00610,1.92257
944.326,-41.818,-91.416,→,0.0200,0.00000,1.92257
945.192,-41.785,-85.607,←,0.1000,0.00616,1.91641
946.078,-41.764,-92.919,←,0.0200,0.00000,1.91641
947.273,-41.761,-84.912,→,0.1000,0.00685,1.92327
948.156,-41.760,-88.915,←,0.0570,0.00285,1.92042
949.042,-41.748,-97.073,←,0.0200,0.00000,1.92042
950.109,-41.761,-96.855,←,0.0200,0.00000,1.92042
950.982,-41.794,-88.891,→,0.0575,0.00287,1.92329
951.856,-41.808,-91.996,→,0.0200,0.00000,1.92329
952.739,-41.829,-88.437,←,0.0666,0.00333,1.91996
953.633,-41.823,-93.920,←,0.0200,0.00000,1.91996
954.593,-41.845,-88.195,→,0.0714,0.00357,1.92353
955.470,-41.855,-88.147,←,0.0724,0.00362,1.91991
956.366,-41.872,-90.498,→,0.0253,0.00000,1.91991
957.332,-41.880,-88.494,→,0.0654,0.00327,1.92318
958.201,-41.896,-87.921,→,0.0769,0.00384,1.92703
959.096,-41.864,-87.600,←,0.0833,0.00417,1.92286
959.994,-41.845,-83.719,←,0.1000,0.00805,1.91482
960.938,-41.828,-83.402,←,0.1000,0.00836,1.90645
961.825,-41.810,-90.051,←,0.0343,0.00000,1.90645
962.714,-41.805,-90.159,→,0.0321,0.00000,1.90645
963.679,-41.782,-88.638,←,0.0626,0.00313,1.90333
964.559,-41.775,-84.226,→,0.1000,0.00754,1.91087
965.455,-41.768,-84.759,→,0.1000,0.00701,1.91787
966.512,-41.757,-95.540,←,0.0200,0.00000,1.91787
967.395,-41.780,-88.693,←,0.0614,0.00307,1.91480
968.297,-41.772,-87.720,→,0.0809,0.00405,1.91885
969.261,-41.794,-90.324,←,0.0288,0.00000,1.91885
970.162,-41.806,-89.553,→,0.0442,0.00221,1.92106
971.109,-41.810,-87.664,←,0.0820,0.00410,1.91696
971.981,-41.816,-91.547,←,0.0200,0.00000,1.91696
972.872,-41.838,-90.298,→,0.0294,0.00000,1.91696
973.759,-41.845,-94.423,←,0.0200,0.00000,1.91696
974.855,-41.866,-92.384,←,0.0200,0.00000,1.91696
975.818,-41.877,-97.582,→,0.0200,0.00000,1.91696
976.706,-41.858,-85.747,←,0.1000,0.00602,1.91094
977.804,-41.863,-89.883,→,0.0376,0.00000,1.91094
978.870,-41.856,-84.869,←,0.1000,0.00690,1.90404
979.759,-41.838,-85.940,←,0.1000,0.00583,1.89822
980.633,-41.827,-84.616,←,0.1000,0.00715,1.89107
981.520,-41.790,-86.456,←,0.1000,0.00531,1.88576
982.620,-41.759,-93.738,←,0.0200,0.00000,1.88576
983.565,-41.750,-85.250,←,0.1000,0.00652,1.87924
984.450,-41.747,-85.680,→,0.1000,0.00609,1.88533
985.329,-41.751,-87.173,←,0.0918,0.00459,1.88074
986.222,-41.755,-85.610,→,0.1000,0.00616,1.88689
987.091,-41.770,-89.845,→,0.0384,0.00000,1.88689
987.980,-41.780,-92.976,→,0.0200,0.00000,1.88689
989.050,-41.794,-92.791,←,0.0200,0.00000,1.88689
989.923,-41.812,-90.798,→,0.0200,0.00000,1.88689
990.808,-41.842,-89.758,←,0.0401,0.00201,1.88488
991.678,-41.845,-90.715,→,0.0210,0.00000,1.88488
992.570,-41.855,-86.665,→,0.1000,0.00510,1.88998
993.645,-41.858,-85.822,→,0.1000,0.00594,1.89593
994.535,-41.874,-93.660,←,0.0200,0.00000,1.89593
995.609,-41.863,-92.124,→,0.0200,0.00000,1.89593
996.509,-41.839,-87.852,→,0.0783,0.00391,1.89984
997.463,-41.831,-83.455,→,0.1000,0.00831,1.90815
998.332,-41.801,-84.521,←,0.1000,0.00724,1.90091
999.214,-41.798,-84.089,←,0.1000,0.00768,1.89323
1000.102,-41.768,-86.743,←,0.1000,0.00502,1.88821
1001.296,-41.757,-97.475,←,0.0200,0.00000,1.88821
1002.182,-41.750,-96.027,←,0.0200,0.00000,1.88821
1003.054,-41.744,-91.982,←,0.0200,0.00000,1.88821
1003.922,-41.757,-87.147,→,0.0924,0.00462,1.89283
1004.808,-41.764,-94.833,←,0.0200,0.00000,1.89283
1005.703,-41.758,-95.307,→,0.0200,0.00000,1.89283
1006.667,-41.797,-87.752,→,0.0803,0.00401,1.89684
1007.532,-41.805,-88.627,←,0.0628,0.00314,1.89370
1008.413,-41.829,-97.029,←,0.0200,0.00000,1.89370
1009.294,-41.834,-91.704,←,0.0200,0.00000,1.89370
1010.184,-41.846,-89.809,→,0.0391,0.00000,1.89370
1011.155,-41.871,-91.847,→,0.0200,0.00000,1.89370
1012.040,-41.881,-87.222,←,0.0909,0.00454,1.88916
1013.107,-41.887,-87.038,←,0.0945,0.00473,1.88443
1013.999,-41.872,-96.401,←,0.0200,0.00000,1.88443
1014.885,-41.857,-88.908,←,0.0571,0.00286,1.88157
1015.965,-41.834,-85.590,→,0.1000,0.00618,1.88775
1016.874,-41.809,-84.759,←,0.1000,0.00701,1.88074
1017.819,-41.788,-85.106,←,0.1000,0.00666,1.87408
1018.682,-41.774,-83.961,→,0.1000,0.00780,1.88189
1019.555,-41.752,-90.367,←,0.0280,0.00000,1.88189
1020.437,-41.756,-84.607,→,0.1000,0.00716,1.88905
1021.314,-41.751,-93.188,→,0.0200,0.00000,1.88905
1022.212,-41.767,-85.785,→,0.1000,0.00598,1.89503
1023.175,-41.773,-103.993,←,0.0200,0.00000,1.89503
1024.054,-41.776,-86.900,→,0.0973,0.00487,1.89989
1024.933,-41.789,-90.741,→,0.0205,0.00000,1.89989
1025.835,-41.789,-92.259,←,0.0200,0.00000,1.89989
1026.788,-41.814,-90.258,→,0.0302,0.00000,1.89989
1027.676,-41.839,-89.385,→,0.0476,0.00238,1.90227
1028.854,-41.849,-89.582,→,0.0437,0.00218,1.90446
1029.751,-41.872,-94.524,←,0.0200,0.00000,1.90446
1030.629,-41.873,-92.761,→,0.0200,0.00000,1.90446
1031.600,-41.873,-88.597,←,0.0634,0.00317,1.90129
1032.481,-41.855,-88.292,→,0.0695,0.00347,1.90476
1033.364,-41.861,-85.140,→,0.1000,0.00663,1.91139
1034.627,-41.852,-89.473,←,0.0458,0.00229,1.90910
1035.526,-41.824,-86.846,←,0.0984,0.00492,1.90418
1036.421,-41.819,-84.624,←,0.1000,0.00714,1.89703
1037.299,-41.795,-89.792,←,0.0395,0.00000,1.89703
1038.269,-41.786,-85.225,←,0.1000,0.00654,1.89049
1039.141,-41.765,-98.396,←,0.0200,0.00000,1.89049
1040.009,-41.762,-93.726,←,0.0200,0.00000,1.89049
1040.904,-41.767,-87.299,→,0.0893,0.00447,1.89496
1041.790,-41.773,-85.446,→,0.1000,0.00632,1.90128
1042.855,-41.775,-86.663,→,0.1000,0.00510,1.90638
1043.751,-41.798,-89.715,→,0.0410,0.00205,1.90843
1044.946,-41.799,-89.761,←,0.0401,0.00200,1.90643
1045.824,-41.814,-88.460,→,0.0661,0.00331,1.90973
1046.722,-41.844,-92.331,←,0.0200,0.00000,1.90973
1047.673,-41.862,-88.598,→,0.0633,0.00317,1.91290
1048.561,-41.868,-86.372,→,0.1000,0.00539,1.91829
1049.758,-41.880,-88.844,→,0.0584,0.00292,1.92122
1050.631,-41.861,-91.466,←,0.0200,0.00000,1.92122
1051.514,-41.861,-95.801,←,0.0200,0.00000,1.92122
1052.407,-41.843,-102.072,←,0.0200,0.00000,1.92122
1053.362,-41.824,-90.090,→,0.0335,0.00000,1.92122
1054.244,-41.819,-86.527,→,0.1000,0.00524,1.92645
1055.132,-41.777,-95.130,←,0.0200,0.00000,1.92645
1056.188,-41.766,-86.752,←,0.1000,0.00501,1.92144
1057.078,-41.749,-94.008,←,0.0200,0.00000,1.92144
1057.972,-41.767,-88.567,←,0.0640,0.00320,1.91824
1059.158,-41.754,-87.977,←,0.0758,0.00379,1.91445
1060.066,-41.766,-84.399,→,0.1000,0.00737,1.92182
1061.036,-41.777,-86.787,→,0.0996,0.00498,1.92680
1062.018,-41.794,-90.306,→,0.0292,0.00000,1.92680
1063.120,-41.789,-94.249,←,0.0200,0.00000,1.92680
1064.196,-41.841,-93.171,←,0.0200,0.00000,1.92680
1065.088,-41.848,-87.169,→,0.0919,0.00460,1.93139
1066.058,-41.870,-93.559,←,0.0200,0.00000,1.93139
1066.930,-41.879,-89.224,→,0.0508,0.00254,1.93394
1067.806,-41.884,-86.710,←,0.1000,0.00506,1.92888
1068.691,-41.870,-87.373,→,0.0878,0.00439,1.93327
1069.773,-41.863,-86.997,←,0.0954,0.00477,1.92850
1070.649,-41.854,-85.969,→,0.1000,0.00580,1.93430
1071.527,-41.842,-90.639,→,0.0225,0.00000,1.93430
1072.421,-41.814,-84.989,←,0.1000,0.00678,1.92752
1073.382,-41.798,-92.515,←,0.0200,0.00000,1.92752
1074.275,-41.778,-93.739,←,0.0200,0.00000,1.92752
1075.357,-41.772,-83.898,→,0.1000,0.00787,1.93539
1076.518,-41.764,-84.000,→,0.1000,0.00777,1.94316
1077.411,-41.772,-106.825,←,0.0200,0.00000,1.94316
1078.298,-41.768,-92.135,←,0.0200,0.00000,1.94316
1079.194,-41.779,-90.131,→,0.0327,0.00000,1.94316
1080.281,-41.784,-96.205,←,0.0200,0.00000,1.94316
1081.154,-41.808,-98.043,←,0.0200,0.00000,1.94316
1082.026,-41.845,-90.463,→,0.0261,0.00000,1.94316
1082.925,-41.852,-87.347,→,0.0884,0.00442,1.94758
1083.878,-41.852,-86.162,→,0.1000,0.00560,1.95318
1084.768,-41.865,-91.485,→,0.0200,0.00000,1.95318
1085.855,-41.873,-96.270,←,0.0200,0.00000,1.95318
1086.742,-41.883,-88.937,←,0.0566,0.00283,1.95035
1087.708,-41.880,-88.642,←,0.0625,0.00312,1.94723
1088.578,-41.878,-83.134,←,0.1000,0.00863,1.93860
1089.467,-41.855,-83.842,→,0.1000,0.00792,1.94652
1090.544,-41.835,-90.312,←,0.0291,0.00000,1.94652
1091.447,-41.816,-86.299,←,0.1000,0.00547,1.94105
1092.421,-41.775,-88.076,←,0.0738,0.00369,1.93736
1093.304,-41.771,-90.154,←,0.0322,0.00000,1.93736
1094.273,-41.756,-90.688,→,0.0215,0.00000,1.93736
1095.146,-41.744,-96.625,←,0.0200,0.00000,1.93736
1096.050,-41.758,-84.980,→,0.1000,0.00678,1.94415
1097.001,-41.774,-90.000,→,0.0353,0.00000,1.94415
1097.895,-41.785,-95.243,←,0.0200,0.00000,1.94415
1098.886,-41.792,-89.059,←,0.0541,0.00271,1.94144
1099.850,-41.814,-100.224,←,0.0200,0.00000,1.94144
1100.728,-41.829,-87.221,←,0.0909,0.00454,1.93690
1101.595,-41.828,-91.611,←,0.0200,0.00000,1.93690
1102.473,-41.868,-90.986,←,0.0200,0.00000,1.93690
1103.352,-41.868,-92.163,→,0.0200,0.00000,1.93690
1104.219,-41.864,-90.548,→,0.0244,0.00000,1.93690
1105.113,-41.893,-85.893,←,0.1000,0.00587,1.93103
1105.999,-41.874,-85.029,←,0.1000,0.00674,1.92429
1106.966,-41.862,-85.516,←,0.1000,0.00625,1.91804
1108.255,-41.851,-90.157,←,0.0322,0.00000,1.91804
1109.142,-41.822,-88.075,←,0.0738,0.00369,1.91435
1110.029,-41.787,-85.383,←,0.1000,0.00638,1.90797
1110.897,-41.769,-87.685,←,0.0816,0.00408,1.90389
1111.770,-41.763,-87.081,→,0.0937,0.00468,1.90857
1112.654,-41.769,-84.566,←,0.1000,0.00720,1.90137
1113.529,-41.751,-89.988,→,0.0355,0.00000,1.90137
1114.401,-41.777,-100.342,→,0.0200,0.00000,1.90137
1115.290,-41.776,-92.951,←,0.0200,0.00000,1.90137
1116.457,-41.794,-94.323,←,0.0200,0.00000,1.90137
1117.349,-41.811,-94.577,←,0.0200,0.00000,1.90137
1118.248,-41.817,-92.923,→,0.0200,0.00000,1.90137
1119.197,-41.825,-90.392,←,0.0275,0.00000,1.90137
1120.081,-41.856,-88.187,→,0.0716,0.00358,1.90495
1120.974,-41.868,-90.005,←,0.0352,0.00000,1.90495
1122.053,-41.855,-86.691,←,0.1000,0.00507,1.89987
1122.954,-41.890,-88.592,→,0.0635,0.00317,1.90305
1124.021,-41.872,-86.128,→,0.1000,0.00564,1.90869
1124.900,-41.871,-95.722,←,0.0200,0.00000,1.90869
1125.792,-41.856,-100.859,←,0.0200,0.00000,1.90869
1126.761,-41.820,-84.186,→,0.1000,0.00758,1.91627
1127.637,-41.816,-83.287,←,0.1000,0.00848,1.90779
1128.520,-41.814,-82.262,→,0.1000,0.00950,1.91729
1129.472,-41.772,-90.270,←,0.0299,0.00000,1.91729
1130.363,-41.753,-91.376,←,0.0200,0.00000,1.91729
1131.268,-41.760,-85.464,→,0.1000,0.00630,1.92359
1132.224,-41.748,-88.789,→,0.0595,0.00298,1.92657
1133.108,-41.769,-87.131,→,0.0927,0.00463,1.93120
1134.174,-41.800,-89.745,←,0.0404,0.00202,1.92918
1135.074,-41.800,-89.192,←,0.0515,0.00257,1.92661
1136.274,-41.810,-90.917,→,0.0200,0.00000,1.92661
1137.132,-41.834,-87.058,←,0.0942,0.00471,1.92190
1138.025,-41.833,-88.036,→,0.0746,0.00373,1.92563
1138.894,-41.854,-90.275,→,0.0298,0.00000,1.92563
1139.785,-41.865,-89.806,→,0.0392,0.00000,1.92563
1140.748,-41.869,-87.637,→,0.0826,0.00413,1.92976
1141.629,-41.883,-88.691,←,0.0615,0.00307,1.92668
1142.519,-41.874,-97.841,←,0.0200,0.00000,1.92668
1143.608,-41.864,-84.792,←,0.1000,0.00697,1.91971
1144.690,-41.849,-94.132,←,0.0200,0.00000,1.91971
1145.560,-41.829,-86.576,←,0.1000,0.00519,1.91452
1146.450,-41.801,-85.157,←,0.1000,0.00661,1.90791
1147.319,-41.762,-89.295,→,0.0494,0.00247,1.91038
1148.211,-41.762,-84.970,←,0.1000,0.00680,1.90359
1149.175,-41.769,-86.315,←,0.1000,0.00545,1.89814
1150.059,-41.754,-91.448,→,0.0200,0.00000,1.89814
1150.968,-41.772,-87.006,→,0.0952,0.00476,1.90290
1151.898,-41.769,-96.757,←,0.0200,0.00000,1.90290
1152.785,-41.777,-87.611,→,0.0831,0.00415,1.90705
1153.671,-41.795,-88.752,→,0.0603,0.00301,1.91007
1154.535,-41.787,-96.818,←,0.0200,0.00000,1.91007
1155.424,-41.816,-92.050,←,0.0200,0.00000,1.91007
1156.505,-41.840,-90.316,←,0.0290,0.00000,1.91007
1157.389,-41.850,-92.266,←,0.0200,0.00000,1.91007
1158.269,-41.870,-88.881,←,0.0577,0.00288,1.90718
1159.338,-41.877,-98.769,←,0.0200,0.00000,1.90718
1160.216,-41.877,-87.704,→,0.0812,0.00406,1.91124
1161.099,-41.861,-96.656,←,0.0200,0.00000,1.91124
1161.989,-41.871,-86.455,←,0.1000,0.00531,1.90593
1162.945,-41.843,-85.545,→,0.1000,0.00622,1.91215
1163.831,-41.822,-85.748,←,0.1000,0.00602,1.90613
1164.703,-41.784,-92.160,←,0.0200,0.00000,1.90613
1165.595,-41.771,-84.607,←,0.1000,0.00716,1.89898
1166.789,-41.755,-90.860,→,0.0200,0.00000,1.89898
1167.663,-41.746,-86.128,→,0.1000,0.00564,1.90461
1168.554,-41.742,-84.679,→,0.1000,0.00709,1.91170
1169.516,-41.749,-90.293,←,0.0294,0.00000,1.91170
1170.392,-41.763,-90.276,→,0.0298,0.00000,1.91170
1171.274,-41.792,-86.050,→,0.1000,0.00572,1.91742
1172.163,-41.795,-92.260,←,0.0200,0.00000,1.91742
1173.227,-41.806,-93.441,←,0.0200,0.00000,1.91742
1174.120,-41.816,-88.421,←,0.0669,0.00334,1.91407
1174.988,-41.831,-89.877,→,0.0378,0.00000,1.91407
1175.886,-41.848,-99.227,←,0.0200,0.00000,1.91407
1176.945,-41.852,-89.518,→,0.0449,0.00225,1.91632
1177.832,-41.856,-88.562,←,0.0641,0.00320,1.91311
1178.713,-41.877,-101.736,←,0.0200,0.00000,1.91311
1179.573,-41.863,-86.030,→,0.1000,0.00574,1.91885
1180.459,-41.840,-84.596,→,0.1000,0.00717,1.92602
1181.350,-41.843,-97.799,←,0.0200,0.00000,1.92602
1182.301,-41.811,-90.777,←,0.0200,0.00000,1.92602
1183.188,-41.804,-90.967,←,0.0200,0.00000,1.92602
1184.063,-41.778,-85.339,←,0.1000,0.00643,1.91959
1184.942,-41.769,-84.266,←,0.1000,0.00750,1.91209
1185.829,-41.750,-87.904,→,0.0772,0.00386,1.91596
1186.895,-41.740,-85.427,→,0.1000,0.00634,1.92229
1187.790,-41.745,-84.550,→,0.1000,0.00722,1.92951
1188.674,-41.776,-88.023,→,0.0749,0.00374,1.93325
1189.645,-41.799,-89.210,←,0.0511,0.00255,1.93070
1190.530,-41.794,-89.592,←,0.0435,0.00217,1.92852
1191.626,-41.831,-92.528,←,0.0200,0.00000,1.92852
1192.708,-41.830,-99.987,←,0.0200,0.00000,1.92852
1193.584,-41.851,-91.627,←,0.0200,0.00000,1.92852
1194.469,-41.853,-89.712,→,0.0411,0.00205,1.93058
1195.365,-41.865,-89.802,→,0.0393,0.00000,1.93058
1196.304,-41.865,-89.399,←,0.0473,0.00237,1.92821
1197.182,-41.871,-84.629,→,0.1000,0.00714,1.93535
1198.070,-41.854,-94.536,←,0.0200,0.00000,1.93535
1198.958,-41.869,-87.269,←,0.0899,0.00450,1.93085
1200.116,-41.830,-88.088,←,0.0735,0.00368,1.92717
1200.992,-41.805,-83.816,←,0.1000,0.00795,1.91922
1201.894,-41.780,-89.879,←,0.0377,0.00000,1.91922
1202.785,-41.763,-83.446,←,0.1000,0.00832,1.91091
1203.857,-41.779,-91.570,→,0.0200,0.00000,1.91091
1204.745,-41.764,-83.508,→,0.1000,0.00826,1.91916
1205.620,-41.758,-97.756,←,0.0200,0.00000,1.91916
1206.507,-41.770,-90.504,→,0.0252,0.00000,1.91916
1207.477,-41.759,-93.419,←,0.0200,0.00000,1.91916
1208.343,-41.792,-92.852,←,0.0200,0.00000,1.91916
1209.249,-41.818,-92.740,←,0.0200,0.00000,1.91916
1210.319,-41.819,-96.480,→,0.0200,0.00000,1.91916
1211.203,-41.841,-87.101,←,0.0933,0.00466,1.91450
1212.071,-41.855,-92.451,→,0.0200,0.00000,1.91450
1212.960,-41.862,-87.187,→,0.0916,0.00458,1.91908
1214.041,-41.867,-87.314,→,0.0890,0.00445,1.92353
1214.935,-41.874,-88.352,←,0.0683,0.00341,1.92012
1215.889,-41.861,-94.752,→,0.0200,0.00000,1.92012
1216.782,-41.859,-84.164,→,0.1000,0.00760,1.92772
1217.653,-41.855,-85.459,←,0.1000,0.00631,1.92141
1218.528,-41.828,-82.450,→,0.1000,0.00932,1.93073
1219.409,-41.815,-84.300,←,0.1000,0.00747,1.92326
1220.485,-41.790,-81.346,→,0.1000,0.01042,1.93368
1221.370,-41.780,-84.476,←,0.1000,0.00729,1.92639
1222.232,-41.757,-88.385,→,0.0676,0.00338,1.92977
1223.108,-41.754,-83.515,←,0.1000,0.00825,1.92152
1223.986,-41.754,-86.286,←,0.1000,0.00548,1.91604
1224.868,-41.754,-90.433,→,0.0266,0.00000,1.91604
1225.752,-41.776,-88.435,→,0.0666,0.00333,1.91937
1226.720,-41.790,-92.306,←,0.0200,0.00000,1.91937
1227.608,-41.800,-92.337,←,0.0200,0.00000,1.91937
1228.483,-41.831,-91.673,←,0.0200,0.00000,1.91937
1229.374,-41.836,-89.094,←,0.0534,0.00267,1.91670
1230.429,-41.847,-87.037,←,0.0946,0.00473,1.91197
1231.304,-41.864,-90.445,→,0.0264,0.00000,1.91197
1232.191,-41.878,-89.966,→,0.0360,0.00000,1.91197
1233.102,-41.870,-90.366,→,0.0280,0.00000,1.91197
1234.048,-41.876,-105.417,←,0.0200,0.00000,1.91197
1234.925,-41.872,-85.259,←,0.1000,0.00651,1.90546
1235.795,-41.853,-86.677,←,0.1000,0.00509,1.90037
